Account_Number,Annual_Income_1000s,Household_Size,Years_of_Post-High_School_Education,TV_Hours,Age,Gender,Exceded_Credit_Limit_in_Past_12_Months,Annual_Charges,Data_split
14627656,83.8,2,3,23,54,Male,No,12965.07,Test
28761089,66.9,6,2,12,56,Male,No,15937.39,Test
19317805,88.7,2,2,7,46,Male,No,13334.06,Test
23703775,61.1,6,4,34,41,Male,Yes,0,Test
25395544,42.5,4,5,40,49,Male,No,5240,Test
1868844,13.1,7,4,37,58,Male,No,1305.33,Test
12485340,40.9,4,1,17,61,Female,No,6153.25,Test
3295545,113,4,2,14,58,Male,No,10758.7,Test
5796348,99.4,8,4,31,37,Female,No,15470.01,Test
23285932,104.5,7,5,22,36,Male,No,13561.26,Test
28478074,80.2,2,4,10,60,Female,No,3182.09,Test
19150849,48.1,3,0,32,45,Male,No,17521.52,Test
3176747,83.8,4,3,4,37,Female,Yes,9578.24,Test
14088932,49.5,4,4,20,66,Female,No,6939.15,Test
9709769,61.2,1,1,47,34,Female,No,15665.91,Test
5310518,39.4,5,0,39,56,Male,Yes,0,Test
8156723,40.5,7,0,54,41,Male,No,8143.99,Test
11507561,76.4,2,4,46,62,Female,No,8526.82,Test
29434954,51,3,4,51,47,Male,No,16779.49,Test
1719183,49.2,6,2,40,35,Male,No,6988.66,Test
17039244,37.4,4,1,23,34,Female,No,0,Test
5106098,57.1,2,5,18,52,Female,No,9568.1,Test
13080475,69,8,5,20,63,Male,No,16976.89,Test
3620988,78.4,5,2,58,64,Female,No,21535.95,Test
17731114,97.1,2,5,23,49,Male,No,3241,Test
10063606,30.1,4,4,61,39,Female,No,10440.73,Test
26020658,87.8,6,4,22,47,Male,No,16495.66,Test
6792778,81.8,2,4,28,55,Male,No,9123.84,Test
15504314,80.5,5,1,52,45,Male,No,16531.57,Test
10251638,40,4,4,43,50,Male,No,6164.96,Test
24023392,113.4,8,0,4,48,Female,No,21840.58,Test
5510574,79.8,5,5,41,53,Male,No,17251.01,Test
28921272,26.3,2,4,8,53,Female,No,6451.72,Test
3040095,113.1,6,4,29,48,Male,No,9859.84,Test
297858,67.7,2,2,44,28,Female,No,8831.64,Test
22329971,82,1,3,38,58,Female,No,10048.62,Test
8638597,52.3,3,1,12,32,Male,No,14335.75,Test
21398288,53,4,3,4,44,Female,No,5625.32,Test
3134494,16.7,3,0,27,37,Male,No,4632.03,Test
8512728,65.6,3,2,18,35,Male,No,10344.34,Test
21747292,49.2,1,0,47,47,Male,No,9844.41,Test
29729031,54.8,5,3,59,54,Male,No,6100.45,Test
9619582,71.8,6,0,34,34,Male,No,12322.16,Test
9172380,50.5,5,0,6,45,Male,Yes,18976.86,Test
10150845,22.9,5,1,11,46,Female,No,3359.65,Test
26625339,102.5,3,3,47,55,Female,No,7992.34,Test
24760599,25.4,1,3,48,43,Male,No,12656.76,Test
3645507,32.7,5,2,27,28,Male,No,8882.73,Test
15484818,92.3,1,2,59,40,Male,No,15323.83,Test
19529507,52.2,5,0,26,43,Male,No,769.39,Test
4120215,89.4,7,1,33,47,Female,No,16581.59,Test
14816781,49.6,4,2,57,36,Female,No,11175.47,Test
4198627,61.3,1,1,44,46,Female,Yes,16864.45,Test
24000453,20.7,3,2,60,51,Male,Yes,4677.17,Test
18543251,65.6,1,3,3,30,Female,No,14510.46,Test
14755272,98.2,8,2,37,44,Female,No,12226.18,Test
14400360,58.9,4,1,15,45,Female,Yes,9882.21,Test
9476938,91.1,5,3,12,50,Male,No,18191.25,Test
8514123,88.7,3,4,36,67,Male,No,14670.83,Test
21813849,63.1,7,1,39,48,Male,No,21714.69,Test
9174660,119.2,4,2,1,51,Male,No,21977.09,Test
28347978,82.5,5,3,5,49,Male,No,8911.68,Test
1405874,118.8,3,3,11,48,Female,No,12296.84,Test
1764983,73.7,2,2,9,44,Female,No,12990.79,Test
5420509,26.9,2,2,4,43,Female,No,5718.79,Test
25844466,76.6,2,3,36,55,Female,No,15561.32,Test
10915382,111.5,1,0,9,39,Female,No,12014.69,Test
27727606,27,3,5,11,40,Male,No,5522.7,Test
29543797,101.6,6,3,7,51,Female,Yes,26022.13,Test
6884551,72.4,5,3,59,38,Female,No,3547.45,Test
6021245,63.1,6,1,14,40,Male,No,20247.68,Test
13391218,48.2,5,2,7,43,Male,No,18869.46,Test
10395698,117.2,6,0,48,38,Male,No,22555.03,Test
659575,90.9,3,4,35,37,Male,No,8628.99,Test
681928,114.8,4,1,18,33,Female,No,22808.36,Test
21409112,92.7,5,3,20,40,Male,No,13778.93,Test
8001491,35.2,7,5,28,61,Male,No,9014.91,Test
16524546,40.9,4,1,2,40,Female,No,6746.46,Test
28856543,114.7,8,2,46,40,Male,No,21812.33,Test
24923011,101.6,4,1,6,45,Male,No,11668.48,Test
21131055,62.2,7,2,56,35,Female,No,14839.09,Test
10432313,55.1,7,4,29,48,Male,No,16239.16,Test
21329482,52.6,4,5,37,44,Female,Yes,8781.05,Test
24970279,107.7,7,3,52,41,Female,No,23556.54,Test
17500080,76.5,6,1,9,38,Female,No,7317.15,Test
23994068,95.2,2,4,11,28,Male,No,8933.37,Test
29095229,29.1,3,3,26,30,Female,No,10805.25,Test
4488156,33.7,6,3,50,40,Male,No,17771.24,Test
1504629,72.1,7,5,8,58,Male,No,663.5,Test
17041280,80.3,2,3,57,59,Female,No,12379.93,Test
25496567,50.6,6,1,47,63,Female,No,12562.74,Test
21941254,63.4,5,4,42,48,Male,No,12097.45,Test
12791587,20.9,3,4,15,64,Female,No,9235.93,Test
25821603,92.8,2,1,59,47,Male,Yes,18294.43,Test
23355129,73.7,8,3,3,47,Female,No,20001.76,Test
27188760,71.9,2,3,52,28,Male,No,5661.61,Test
26137797,50.5,7,3,20,44,Female,No,3448.47,Test
8316595,121.3,5,0,35,32,Female,Yes,22914.93,Test
3805288,51.9,3,1,16,49,Male,No,1570.64,Test
3245011,33.6,8,3,43,28,Male,No,3059.2,Test
2192721,90.3,4,4,13,45,Male,No,10910.92,Test
18277402,29.6,4,4,18,44,Male,No,0,Test
21391862,104,5,2,20,37,Male,No,15177.47,Test
3367468,102.3,4,5,6,41,Male,No,5986.35,Test
20227991,51.4,1,0,12,59,Female,No,2937.5,Test
6857960,89,3,2,31,38,Female,No,20923.87,Test
682430,66.4,2,3,42,59,Female,No,11431.57,Test
2454446,104.1,6,4,58,43,Female,No,8391.73,Test
15559704,63.9,3,3,43,49,Male,No,11979,Test
26203967,27.5,2,5,36,29,Female,No,6861.39,Test
7980830,69.9,6,1,6,36,Female,No,9341,Test
23859990,58.6,6,5,36,37,Female,No,12240.62,Test
27285475,56,8,1,47,56,Male,No,5219.17,Test
28408465,67.5,8,0,10,59,Female,No,18280,Test
11829786,85.1,3,3,8,55,Female,No,16561.43,Test
27603105,40.1,5,3,35,32,Male,No,9774.96,Test
26875558,82.8,7,1,18,66,Male,No,19204.04,Test
12871655,63.6,7,1,14,44,Female,No,18210.44,Test
25015382,106.9,3,2,50,22,Female,No,11615.27,Test
4705890,42,7,1,5,59,Male,Yes,15224.33,Test
11429523,63,3,1,18,59,Female,No,7768.11,Test
10584111,76.7,7,2,45,28,Female,No,8090.19,Test
22604445,81.4,2,3,59,56,Male,No,21757.59,Test
16620929,37,3,4,60,37,Female,No,8040.15,Test
13241923,51.1,2,4,60,38,Male,No,8559.79,Test
17306743,76.5,6,2,17,44,Female,No,16774.57,Test
6914521,81.6,2,2,24,69,Male,No,13487.88,Test
17095146,103,4,0,15,65,Male,Yes,19947.72,Test
5074246,127,2,1,19,57,Male,No,19362.09,Test
25022900,31.6,2,4,23,61,Male,No,7574.92,Test
26475872,55.4,8,5,22,39,Female,No,15402.88,Test
15791513,26.4,7,4,46,33,Female,No,0,Test
12109809,25.7,8,1,38,43,Female,No,4103.89,Test
16831614,13.1,2,3,17,50,Male,Yes,3628.27,Test
17263724,90.2,7,0,5,57,Male,No,23128.46,Test
168591,29.5,5,1,56,52,Male,No,14742.45,Test
12301551,81.6,3,4,20,38,Male,Yes,15762.99,Test
16144520,108.8,5,5,40,49,Female,No,19017.45,Test
17285971,33.2,3,5,50,46,Male,No,8437.61,Test
399718,69.4,2,4,35,50,Female,No,12169.58,Test
7250094,54.2,2,1,41,52,Male,No,17381.52,Test
22955431,59.3,2,2,21,47,Female,No,6604.29,Test
29214831,88.2,7,4,41,61,Male,No,21399.75,Test
6668776,117.8,6,0,38,41,Male,No,26911.55,Test
26393915,58.7,1,3,19,64,Male,No,7803.84,Test
21718783,87.1,5,3,46,42,Female,Yes,13747.44,Test
29908252,51.9,3,3,53,33,Female,No,2440.35,Test
19015044,76.3,8,2,34,49,Female,No,16348.77,Test
20647021,43.1,7,3,39,49,Female,No,18269.96,Test
3735098,68,1,4,22,39,Female,No,7382.99,Test
24123718,41.5,7,5,47,41,Male,No,12204.77,Test
22319656,77.6,7,4,13,47,Male,No,12510.06,Test
16797397,114.4,2,1,62,29,Male,No,11008.58,Test
24457515,67.3,4,5,39,59,Male,No,5762.38,Test
9788265,45.3,3,4,33,50,Male,No,17441.86,Test
26194739,87.1,5,4,14,63,Female,No,6987.45,Test
26532489,90.5,8,4,60,32,Male,No,22298.07,Test
28732331,22.4,2,1,46,33,Female,No,843.21,Test
744676,99.4,1,4,49,43,Female,No,15439.28,Test
1246861,79.2,2,5,39,54,Male,No,13427.3,Test
10129307,110.7,8,2,49,36,Female,No,15314.95,Test
6939072,31.7,1,5,8,39,Female,No,5541.04,Test
1838201,96,4,4,26,41,Female,No,12116.96,Test
1296486,10.3,5,2,16,37,Male,No,2926.91,Test
15841735,103.4,5,3,49,41,Female,No,14941.11,Test
5873487,79.9,2,4,52,49,Male,No,2040.4,Test
580576,63,7,4,21,53,Male,No,9475.51,Test
2336389,40.2,2,1,50,58,Male,No,0,Test
5725384,54.3,3,1,53,37,Female,No,2688.96,Test
13453876,46.2,4,3,17,57,Male,No,10093.08,Test
20125777,51.4,4,3,30,43,Male,No,0,Test
2541052,113.1,7,4,21,34,Male,No,16689.29,Test
10136180,94.6,7,1,23,45,Male,No,11517.15,Test
1269951,50,2,3,27,50,Male,No,10923.05,Test
28751611,65,3,3,9,30,Female,No,8185.28,Test
8761492,42.4,6,4,40,46,Female,No,0,Test
27453007,56.1,4,3,14,48,Female,No,12303.19,Test
29156407,84.5,1,1,33,44,Female,No,16673.76,Test
14528766,52,5,4,38,28,Male,No,10121.09,Test
28125494,68.4,3,5,40,42,Female,No,13547.94,Test
21662571,57.6,7,3,3,49,Male,No,13482.09,Test
19963197,26.7,7,1,26,37,Male,No,9104.25,Test
2201558,61.1,5,4,10,42,Female,No,10190.76,Test
3801404,32.8,7,4,28,35,Male,No,5788.89,Test
17639229,93.8,5,3,4,32,Male,No,6233.81,Test
1092220,81.4,8,5,52,67,Male,No,5512.93,Test
13252421,22.4,3,5,37,24,Male,Yes,11099.78,Test
15686204,102,7,0,5,44,Male,No,16886.88,Test
9817059,117.9,4,5,10,36,Female,No,18703.34,Test
29754971,79.8,2,0,31,32,Female,No,11021.78,Test
2940598,81.7,7,4,34,49,Female,No,14900.29,Test
16264340,101.4,7,3,23,38,Female,No,20832.87,Test
11809532,107.1,2,2,46,53,Male,No,13261.36,Test
13765927,34.1,8,2,58,27,Male,No,5422.37,Test
28490607,79.4,7,4,6,54,Male,No,12173.07,Test
23389295,43,5,0,44,48,Female,No,12248.6,Test
4489124,43.7,6,3,48,65,Male,No,4911.71,Test
14253068,92.5,7,1,24,53,Male,No,21742.74,Test
8916322,71.7,3,3,35,65,Male,No,8643.2,Test
9496708,58.6,3,0,26,39,Male,No,8365.4,Test
19687693,34.3,7,2,28,49,Female,No,7839,Test
26974229,22,1,3,25,25,Female,No,7748.12,Test
20341887,107.2,5,0,40,56,Male,No,22699.9,Test
10947033,99.6,4,5,35,55,Male,No,6389.09,Test
23140560,99,4,4,48,52,Female,No,15674.59,Test
494914,44.8,7,2,3,67,Female,Yes,6895.01,Test
17765825,31.8,1,4,25,40,Female,No,4707.02,Test
20515913,93.2,6,4,26,55,Male,No,12248.03,Test
4045125,96.6,7,5,59,68,Male,No,10190.98,Test
17866676,83.4,2,2,56,58,Male,No,13640.59,Test
22492756,24.2,5,1,25,65,Female,No,13310.32,Test
16496790,45.2,7,4,55,32,Male,No,5051.7,Test
20007408,95.7,8,1,59,31,Female,Yes,8638.83,Test
28339571,29.6,6,3,31,31,Male,No,14572.87,Test
3292268,29.9,8,4,6,56,Female,No,10825.29,Test
29783359,102.4,5,4,42,30,Male,No,12435.64,Test
3343595,36.8,2,3,26,33,Male,No,3044.51,Test
28401088,42.1,3,4,53,33,Male,No,6891.14,Test
6668628,78.1,2,3,50,27,Female,No,15205.16,Test
2111848,98.3,3,3,59,29,Male,No,7792.61,Test
10059080,35.1,7,0,28,49,Female,No,12096.07,Test
19990684,30.7,3,2,9,38,Male,No,7229.4,Test
11649076,122.3,1,2,44,63,Female,Yes,13586.09,Test
19874493,61.1,4,3,7,54,Female,No,11135.92,Test
1260688,42.4,3,3,17,24,Male,No,10230.19,Test
8023886,109.4,6,1,6,66,Female,No,18553.57,Test
6099941,81.9,1,5,56,43,Male,No,10976.73,Test
23262149,39.4,3,3,38,53,Female,No,13781.85,Test
8964976,44.2,7,1,25,40,Male,No,16141.57,Test
23853693,112.7,1,2,35,50,Female,No,13623.92,Test
2055584,63,5,5,52,60,Male,No,5036.41,Test
13828594,62.2,2,4,61,57,Male,Yes,9589.3,Test
3178569,80.3,1,3,58,46,Male,No,6257.12,Test
17032054,107.5,4,2,58,35,Female,No,23453.86,Test
28916449,71.6,1,5,27,60,Male,No,0,Test
23082217,74.7,5,3,59,46,Female,No,16460.36,Test
28000705,47.3,3,4,21,58,Male,No,8616.43,Test
25133471,120.3,3,2,15,46,Male,No,21590.33,Test
28843117,80.9,3,4,27,56,Female,No,7164.34,Test
20539019,37.5,1,5,40,58,Female,No,9505.67,Test
11594487,96.7,6,5,30,41,Male,No,11140.42,Test
7482262,54.2,7,4,35,65,Female,No,6639.59,Test
20033945,104.9,2,4,57,27,Female,No,14726.59,Test
2791391,28.5,5,5,61,38,Male,No,8614.82,Test
19389934,57.5,3,0,5,36,Female,Yes,12693.25,Test
11689478,50.5,4,0,46,48,Female,No,20090.73,Test
9437530,96.3,7,2,30,39,Female,No,19714.81,Test
4730031,46.6,1,5,57,47,Male,No,0,Test
29134021,85,4,4,32,41,Female,No,6357.41,Test
18622890,110.3,7,4,51,51,Male,No,16697.31,Test
9633507,39,7,2,32,48,Female,No,15487.74,Test
14786945,96.8,2,3,57,51,Male,No,8425.42,Test
11594214,37.9,5,5,7,38,Male,No,5734.31,Test
13565548,101.5,2,2,55,36,Female,No,12680.77,Test
27416747,50.2,5,5,37,52,Female,No,3632.63,Test
8530224,83,4,5,3,36,Female,No,9924.18,Test
585850,52.1,6,3,19,53,Female,No,15690.83,Test
23193306,108,7,3,49,36,Male,No,22345.07,Test
2888229,112.5,3,2,30,58,Female,No,15586.16,Test
27988799,111.4,7,4,10,37,Male,No,20977.42,Test
4488269,84.9,6,3,44,45,Male,No,21099.07,Test
18080884,94.7,1,3,25,50,Male,No,18882.93,Test
20693866,63.1,2,3,39,56,Female,No,4506.14,Test
18362541,96.2,4,2,9,39,Male,No,10968.36,Test
25209510,76.7,4,4,50,28,Male,No,18501.8,Test
6833383,132.4,4,1,25,66,Male,No,17441.83,Test
25728531,110.2,5,1,28,54,Female,No,7375.65,Test
12702150,80.3,3,2,18,43,Female,No,11101.95,Test
29828078,83.8,4,1,38,31,Female,No,10368.68,Test
29354437,93.9,5,2,14,44,Female,No,11645.45,Test
21112128,119.8,4,0,23,45,Male,No,17349.85,Test
10659252,29.2,4,2,33,27,Male,No,4814.33,Test
15873505,56.3,4,2,52,38,Male,No,3703.5,Test
2671145,42.6,2,3,9,46,Male,No,11190.94,Test
8201421,104.7,4,4,32,44,Female,No,10150.7,Test
5227691,83.6,3,4,41,52,Female,No,10043.3,Test
23083977,40.8,7,3,61,45,Male,No,11015.39,Test
20289391,50.1,5,1,21,32,Female,No,3967.85,Test
25676324,41.5,6,3,22,28,Male,No,9905.49,Test
25891958,98.5,7,4,19,44,Female,No,26146.54,Test
60475,36.8,4,4,5,36,Female,No,4121.51,Test
9269560,105.9,2,1,58,56,Male,No,17127.51,Test
15830128,108.3,5,1,55,46,Female,No,19105.64,Test
10729243,73,5,2,45,42,Male,No,13041.1,Test
29695045,50.3,8,3,17,29,Female,No,20567.37,Test
15166592,95.3,3,1,2,36,Female,No,13471.38,Test
3346664,75.7,5,1,42,55,Male,No,13179,Test
26438439,85.3,7,3,31,30,Female,No,11570.42,Test
1301582,104.4,3,1,53,48,Male,No,26066.92,Test
11562702,101.9,3,1,55,57,Male,No,12736.9,Test
15155056,72.9,5,4,20,66,Male,No,11120.17,Test
7585724,46,4,4,27,42,Female,No,11135.11,Test
19826135,37,4,4,50,20,Female,Yes,117.22,Test
9992704,55.6,4,5,40,41,Female,No,14336.52,Test
8929668,50.8,6,4,2,46,Male,No,6685.7,Test
3262927,74.8,6,1,23,56,Female,No,7622.41,Test
11471965,34,6,0,21,39,Male,No,8471.86,Test
26760353,46.1,3,2,21,40,Male,No,8085.72,Test
9651012,38.6,1,4,16,52,Male,No,2398.36,Test
7739202,22.6,3,4,24,46,Male,No,6957.96,Test
15552909,123.4,8,3,31,28,Male,No,26780.6,Test
24852357,96.1,3,4,17,35,Male,No,16894.73,Test
9584306,78.3,4,2,26,49,Female,No,10157.67,Test
27308101,90.2,7,2,23,32,Male,Yes,26220.9,Test
7702748,41.1,7,1,50,51,Female,No,12413.96,Test
2415566,75.5,4,0,22,61,Female,No,10483.13,Test
23004163,104.8,7,1,8,41,Male,No,18211.07,Test
10880812,51.2,4,0,15,35,Male,No,6408.37,Test
934794,48.3,7,4,33,36,Male,Yes,9401.2,Test
9157759,57.8,1,4,51,46,Male,No,8161.2,Test
14291341,119.5,4,1,19,50,Female,No,21249.72,Test
11961943,78.3,7,1,36,68,Female,No,15801.98,Test
18573396,74.3,4,2,49,53,Female,No,10792.02,Test
22379009,32.8,8,0,42,37,Female,No,13841.23,Test
25019142,89.6,5,2,52,59,Female,No,14141.18,Test
13338095,98.3,3,1,54,37,Female,No,17765.51,Test
19059477,91.3,8,2,51,33,Female,No,9933.5,Test
20966973,86.2,4,4,59,32,Male,Yes,12963.3,Test
2110921,26.7,8,2,57,40,Female,No,3687.76,Test
7416996,51.5,1,1,49,40,Male,No,3065.83,Test
3802406,41.5,1,3,19,32,Female,No,8101.04,Test
20261117,51.5,4,1,3,59,Female,No,10898.06,Test
8053281,94.5,3,4,37,56,Male,No,10833.81,Test
3039516,68.2,1,3,56,43,Female,No,3785.2,Test
13549453,42.9,1,5,60,46,Female,No,10548.25,Test
2286332,101.7,7,2,13,50,Male,No,22659.92,Test
1144218,27.3,4,2,37,55,Female,No,9981.24,Test
1256512,38.3,4,2,2,34,Female,No,16720.4,Test
16148959,41.2,4,3,13,23,Female,No,9168.73,Test
6488769,54.2,3,1,34,52,Male,No,5626.16,Test
9669244,27.4,8,3,27,57,Male,No,6171.4,Test
18209057,95.9,7,4,46,36,Male,Yes,20758.34,Test
21881928,72,2,4,12,34,Male,Yes,10127.79,Test
16089833,31.3,2,1,48,43,Female,No,12080.92,Test
19701269,29.4,3,3,45,44,Male,No,8976.65,Test
15531213,45.8,7,3,35,49,Male,No,13121.79,Test
22280025,121.9,6,4,6,36,Female,No,12915.33,Test
523918,45.1,2,3,34,66,Female,No,0,Test
18716823,87.9,2,1,43,31,Female,No,9847.35,Test
23788866,33.1,1,2,36,32,Female,No,11241.35,Test
3054408,49.5,5,3,26,53,Female,No,0,Test
29998749,26.5,3,1,29,44,Female,No,3230.07,Test
20071280,91.3,7,2,48,68,Male,No,10065.07,Test
23015574,67.8,3,5,12,57,Male,No,11419.38,Test
24397425,72.8,3,4,28,40,Male,No,14121.04,Test
6571691,67.7,2,4,62,36,Male,Yes,4982.38,Test
29623040,79.6,2,4,34,48,Male,No,6231.18,Test
21069709,92.6,6,3,58,35,Male,No,16579.46,Test
15999751,39,3,1,53,28,Male,No,5896.7,Test
21106351,38.8,5,4,27,41,Female,No,2005.24,Test
25205267,82.2,4,4,24,47,Male,No,14947.96,Test
1162502,107.6,6,3,30,42,Male,No,11818.31,Test
15434931,36.7,6,2,23,41,Female,No,14746.49,Test
17285680,34.6,7,1,35,65,Male,No,9187.23,Test
7406994,49.4,6,0,43,26,Female,No,1216.6,Test
2121730,109,6,4,27,35,Male,Yes,10308.64,Test
29249819,57.6,2,3,15,42,Female,No,6973.12,Test
2135963,48.7,2,5,16,51,Male,No,8966.89,Test
11041339,101.8,2,3,50,47,Female,No,10989.87,Test
23718852,107.6,6,1,29,36,Female,No,18665.14,Test
2080091,47.3,2,2,2,50,Female,No,2172.01,Test
17318590,96.7,7,4,50,39,Female,Yes,22054.28,Test
22415273,120,6,5,29,66,Female,Yes,8887.49,Test
3006496,52.3,7,3,45,20,Male,No,17086.99,Test
1141074,39.1,3,4,36,31,Female,No,2639.8,Test
7004585,48,2,2,56,40,Female,No,8569.4,Test
22457450,31.2,7,1,60,29,Female,No,5692.83,Test
6717912,18.5,8,1,42,47,Male,No,4999.3,Test
19528208,30.7,6,1,41,46,Male,No,548.44,Test
12640437,108.3,3,2,10,51,Female,No,13411.07,Test
750438,36.3,1,3,0,38,Male,No,12399.69,Test
17434591,98.8,7,0,39,43,Male,Yes,10521.34,Test
29300711,94.1,6,0,21,37,Female,No,11050.68,Test
21003717,31.7,4,2,23,25,Female,No,5923.69,Test
24702283,101.7,4,1,41,36,Female,No,6410.26,Test
3226716,39.1,7,4,13,57,Female,No,7632.1,Test
19515977,44,6,5,6,61,Female,No,5344.66,Test
20945591,49,6,3,39,46,Female,No,7800.9,Test
26576825,87.9,2,2,9,48,Male,No,9259.91,Test
20092722,33.9,5,5,4,35,Female,No,0,Test
24865460,91.4,8,2,45,32,Male,No,21670.49,Test
11619246,51.7,4,0,61,41,Male,No,9647.86,Test
10014338,65.9,3,3,61,41,Male,No,9254.41,Test
1213129,47.9,3,4,58,39,Female,No,11111.86,Test
953864,53.8,6,3,52,48,Female,Yes,15802.48,Test
10834056,77.7,5,5,60,39,Male,Yes,7645.49,Test
19405212,72.9,6,2,44,31,Female,No,7776.75,Test
2439633,7.4,6,3,22,47,Male,No,0,Test
15780156,52.4,4,1,51,36,Male,No,6007.91,Test
18323937,34.4,6,3,38,32,Male,No,3561.51,Test
25120950,97.8,6,4,7,44,Female,No,6153.39,Test
8435095,16,2,3,41,29,Female,No,8811.33,Test
722282,63.5,4,2,23,49,Male,No,889.58,Test
16780808,84.2,2,1,15,47,Male,No,13434.24,Test
23937595,116.5,7,4,15,47,Male,No,24034.29,Test
14401397,60.8,2,5,6,41,Male,No,3889.79,Test
21125197,52.4,6,5,57,29,Male,No,6969.43,Test
20354078,32.7,5,1,4,51,Male,No,10700.25,Test
11511386,47.9,6,1,39,31,Male,No,8505.45,Test
23098687,100.8,2,0,29,60,Female,No,21859.89,Test
12906028,35.1,8,3,56,59,Female,No,14197.92,Test
4111522,127.4,4,4,51,32,Male,No,21398.04,Test
1692735,47,7,1,39,38,Male,No,10639.71,Test
15032787,58.3,7,5,50,59,Male,No,7340.85,Test
28642372,81.8,5,1,8,61,Male,No,13291.76,Test
24447836,9.5,1,4,59,50,Male,Yes,7647.67,Test
29758741,14,2,3,57,55,Female,No,5585.21,Test
361914,92.5,5,0,50,45,Female,No,12926.73,Test
1943302,103.1,7,3,2,42,Male,No,17725,Test
22943261,29.6,5,4,32,29,Female,Yes,489.99,Test
7412679,45.1,3,3,11,46,Male,No,0,Test
26087973,56.7,4,2,24,38,Male,No,8956.09,Test
7071751,31.9,1,3,42,20,Female,No,3375.77,Test
23771128,85.5,7,0,7,39,Female,No,20298.62,Test
6424930,66.1,6,1,58,44,Female,No,11168.13,Test
28802997,74.9,2,1,8,27,Male,No,12371.25,Test
23126668,46.3,2,3,3,42,Female,No,5862.92,Test
28606593,97.8,8,0,15,39,Male,No,11323.43,Test
5039671,44.3,2,5,27,63,Female,No,10315.35,Test
5698615,48.2,8,4,53,47,Male,No,16273.15,Test
24814278,35,4,2,52,40,Female,No,5507.66,Test
18671807,71.4,4,2,24,48,Female,Yes,14340.2,Test
27845769,45.5,3,4,51,36,Male,No,0,Test
4161579,90.9,4,2,5,47,Male,No,11380.55,Test
15484757,49.5,7,3,5,51,Male,No,17916.47,Test
25720082,110.4,7,3,18,41,Female,No,15631.96,Test
18386087,33.5,6,4,15,29,Female,No,7017.73,Test
26891348,49.5,3,4,53,39,Female,Yes,6359.11,Test
19460784,51.4,4,5,51,57,Male,No,13995.4,Test
25637018,46.7,4,2,14,27,Male,No,6669.6,Test
7123472,49.3,7,4,19,28,Male,No,1517.01,Test
3018048,97.2,6,1,62,32,Female,No,8394.14,Test
17803727,44.8,7,3,13,31,Male,No,15618.25,Test
2312038,33.6,7,3,59,28,Male,No,17471.54,Test
6595469,105.7,3,1,6,45,Male,No,19300.02,Test
15977851,40.5,2,3,10,57,Male,No,2920.01,Test
620331,70.4,4,3,46,40,Female,Yes,14549.51,Test
6604723,83.3,4,0,44,44,Male,No,12757.13,Test
1410439,47.2,3,4,2,27,Male,No,12581.13,Test
29094472,28.8,7,4,56,34,Female,No,5316.63,Test
771485,34.5,4,4,40,39,Female,No,8564.32,Test
11540195,74.7,2,3,25,50,Female,No,12436.02,Test
64976,49.2,8,4,5,38,Male,No,6653.02,Test
17729538,96.5,4,4,10,40,Male,No,7306.17,Test
9889385,35.6,5,4,41,52,Female,No,7595.95,Test
29507255,46.3,5,3,13,58,Male,No,10870.25,Test
5548061,69.2,5,4,3,35,Male,No,4585.9,Test
29128695,95,5,1,61,44,Female,No,5583.86,Test
21219513,124.7,5,4,43,46,Female,No,11396.95,Test
17803621,77.6,4,4,10,42,Female,No,1970.75,Test
25238519,104.8,6,4,26,31,Female,No,14741.81,Test
18786640,70.6,5,2,59,40,Male,No,11049.79,Test
19084191,19.3,6,3,36,36,Female,No,6802.1,Test
1927559,31.2,3,5,12,53,Female,No,6011.98,Test
1057732,77.6,8,5,8,56,Male,No,17829.52,Test
17759407,99.3,6,3,30,41,Male,No,13241.15,Test
15724796,38.6,6,1,54,69,Female,No,8655.7,Test
23079115,55.3,2,1,7,54,Male,No,8203.54,Test
23767992,82.9,6,2,8,40,Female,No,14128.81,Test
27015370,79.2,3,2,59,42,Male,Yes,4541.05,Test
5006957,73,5,1,15,38,Female,No,18090.66,Test
27037956,50,1,2,51,54,Female,No,8988.6,Test
16039655,95.4,3,5,20,36,Female,No,18055.4,Test
15715885,118.7,6,1,9,49,Female,No,18279.21,Test
15428247,43,7,3,40,21,Male,No,13534.23,Test
21395857,76.9,5,3,23,38,Male,No,7387.62,Test
